fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,starter,shots_total,shots_on,goals,assists,passes_total,passes_key,passes_accuracy,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1378984,45,Everton,18929,Dwight McNeil,20,7,F,6.5,False,False,2,,,0,6,1,5,,,,1,1,,,,,0,0
1378984,45,Everton,405360,Harrison Armstrong,1,45,M,,False,False,,,,0,,,,,,,,,,,,,0,0
1378984,45,Everton,18860,Mark Travers,,12,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,45,Everton,18758,Séamus Coleman,,23,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,45,Everton,284385,Elijah Campbell,,73,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,45,Everton,167657,Tyler Onyango,,62,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,45,Everton,330412,Youssef Chermiti,,17,F,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,51,Brighton,129058,Bart Verbruggen,90,1,G,6.2,False,True,,,,0,34,1,22,,,,,,,,,,0,0
1378984,51,Brighton,92993,Mats Wieffer,85,27,D,6.7,False,True,,,,0,30,,25,7,,1,16,10,1,1,,1,1,0
1378984,51,Brighton,38695,Jan Paul van Hecke,90,6,D,6.3,False,True,,,,0,87,,72,,,,15,7,,,,,0,0
1378984,51,Brighton,18963,Lewis Dunk,90,5,D,6.7,True,True,,,,0,101,,92,2,,,8,4,,,1,1,0,0
1378984,51,Brighton,162007,Maxim De Cuyper,67,29,D,6.0,False,True,,,,0,30,,28,1,,,8,3,,,2,3,1,0
1378984,51,Brighton,356041,Carlos Baleba,45,17,M,6.5,False,True,,,,0,17,1,13,,,,9,4,,,,1,0,0
1378984,51,Brighton,265820,Yasin Ayari,67,26,M,6.2,False,True,2,2,,0,27,,22,3,,1,11,5,,,2,2,0,0
1378984,51,Brighton,383685,Yankuba Minteh,90,11,M,6.9,False,True,,,,0,27,4,16,1,,2,12,6,5,5,,2,0,0
1378984,51,Brighton,19030,Matt O'Riley,90,33,M,6.5,False,True,3,1,,0,32,1,30,1,1,,8,2,,,,,0,0
1378984,51,Brighton,106835,Kaoru Mitoma,90,22,M,6.5,False,True,1,,,0,28,3,26,1,,,10,2,3,1,,1,0,0
1378984,51,Brighton,1469,Danny Welbeck,90,18,F,4.9,False,True,2,1,,0,13,,10,,,,8,,,,,3,0,0
1378984,51,Brighton,305730,Jack Hinshelwood,45,13,M,6.7,False,False,,,,0,34,,29,1,,,1,1,,,,,0,0
1378984,51,Brighton,1361,Ferdi Kadıoğlu,24,24,D,6.7,False,False,,,,0,13,,12,,,,3,1,,,,1,1,0
1378984,51,Brighton,278370,Diego Gómez,24,25,M,6.3,False,False,,,,0,15,,13,,,1,4,,2,,,,0,0
1378984,51,Brighton,328225,Brajan Gruda,13,8,M,6.3,False,False,1,,,0,2,,1,,,,4,2,2,1,1,,0,0
1378984,51,Brighton,18960,Jason Steele,,23,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,51,Brighton,22160,Olivier Boscagli,,21,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,51,Brighton,537,Joël Veltman,,34,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,51,Brighton,342063,Diego Coppola,,42,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378984,51,Brighton,296,James Milner,,20,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,36,Fulham,1438,Bernd Leno,90,1,G,7.2,True,True,,,,0,36,,25,,,,1,1,,,,,0,0
1378985,36,Fulham,657,Kenny Tete,90,2,D,8.3,False,True,,,,0,46,1,38,3,,,11,10,1,1,2,,0,0
1378985,36,Fulham,2729,Joachim Andersen,90,5,D,8.2,False,True,,,,0,66,1,60,1,,2,7,4,,,,2,0,0
1378985,36,Fulham,152967,Calvin Bassey,90,3,D,5.9,False,True,1,,,0,40,,36,,,,6,1,,,1,2,0,0
1378985,36,Fulham,19032,Ryan Sessegnon,62,30,D,7.0,False,True,,,,0,17,1,14,2,1,1,5,4,,,,1,0,0
1378985,36,Fulham,2823,Saša Lukić,90,20,M,6.2,False,True,,,,0,33,3,28,1,,2,10,4,,,3,2,1,0
1378985,36,Fulham,1934,Sander Berge,90,16,M,6.6,False,True,,,,0,48,,42,,,1,8,3,2,,1,,0,0
1378985,36,Fulham,2920,Timothy Castagne,62,21,M,6.0,False,True,1,1,,0,18,,15,,,1,7,3,,,1,2,0,0
1378985,36,Fulham,389315,Joshua King,71,24,M,6.5,False,True,1,1,,0,19,,14,1,,,5,1,2,,,,0,0
1378985,36,Fulham,1455,Alex Iwobi,90,17,M,7.2,False,True,2,1,,1,52,1,43,,,1,3,,2,,,,0,0
1378985,36,Fulham,195106,Rodrigo Muniz,71,9,F,5.6,False,True,2,,,0,4,1,1,1,,,17,6,3,,,,0,0
1378985,36,Fulham,19549,Antonee Robinson,29,33,D,6.6,False,False,,,,0,18,1,16,,,,2,,,,,,0,0
1378985,36,Fulham,19221,Harry Wilson,29,8,M,6.9,False,False,,,,0,9,,9,1,,,5,3,2,1,1,1,0,0
1378985,36,Fulham,1161,Emile Smith Rowe,20,32,M,7.6,False,False,1,1,1,0,8,,8,,,,2,,1,,,1,0,0
1378985,36,Fulham,2887,Raúl Jiménez,20,7,F,6.2,False,False,,,,0,5,,4,,,,5,1,,,,1,0,0
1378985,36,Fulham,21566,Benjamin Lecomte,,23,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,36,Fulham,131,Jorge Cuenca,,15,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,36,Fulham,19480,Harrison Reed,,6,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,36,Fulham,19025,Tom Cairney,,10,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,36,Fulham,18753,Adama Traoré,,11,F,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,33,Manchester United,50132,Altay Bayındır,90,1,G,7.0,False,True,,,,0,25,1,12,,,,1,1,,,,,0,0
1378985,33,Manchester United,342970,Leny Yoro,87,15,D,7.0,False,True,1,,,0,43,1,38,2,,1,5,4,,,,,0,0
1378985,33,Manchester United,532,Matthijs de Ligt,90,4,D,8.5,False,True,,,,0,39,,37,1,2,2,11,7,,,,,0,0
1378985,33,Manchester United,891,Luke Shaw,87,23,D,6.3,False,True,,,,0,65,,57,1,,,6,2,1,,,2,0,0
1378985,33,Manchester United,157997,Amad Diallo,52,16,M,6.9,False,True,1,1,,0,20,,20,2,,,6,3,1,,1,,0,0
1378985,33,Manchester United,747,Casemiro,53,18,M,6.6,False,True,,,,0,25,,18,2,1,1,5,3,,,,2,1,0
1378985,33,Manchester United,1485,Bruno Fernandes,90,8,M,6.9,True,True,2,1,,0,54,1,46,2,1,,10,8,2,2,3,,0,0
1378985,33,Manchester United,382452,Patrick Dorgu,90,13,M,6.5,False,True,,,,0,30,,22,,,1,14,6,1,,2,2,0,0
1378985,33,Manchester United,20589,Bryan Mbeumo,90,19,F,6.3,False,True,,,,0,16,3,14,,,,4,1,,,1,,0,0
1378985,33,Manchester United,19220,Mason Mount,69,7,F,7.3,False,True,,,,0,22,2,17,2,,,8,5,,,2,2,0,0
1378985,33,Manchester United,1165,Matheus Cunha,90,10,F,6.6,False,True,3,1,,0,22,1,20,1,1,,10,3,2,,2,1,0,0
1378985,33,Manchester United,886,Diogo Dalot,39,2,D,6.0,False,False,1,,,0,12,,10,1,,,1,1,,,,,0,0
1378985,33,Manchester United,115589,Benjamin Šeško,38,30,F,6.7,False,False,,,,0,13,,10,,,,4,2,,,,,0,0
1378985,33,Manchester United,51494,Manuel Ugarte,22,25,M,7.0,False,False,,,,0,10,,6,3,,,5,4,,,,1,0,0
1378985,33,Manchester United,402329,Ayden Heaven,9,26,D,6.6,False,False,,,,0,,,,,,,2,1,,,,,0,0
1378985,33,Manchester United,2935,Harry Maguire,9,5,D,6.9,False,False,1,,,0,1,,1,,,,2,2,,,,,0,0
1378985,33,Manchester United,526,André Onana,,24,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,33,Manchester United,328101,Tyler Fredricson,,33,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,33,Manchester United,284322,Kobbie Mainoo,,37,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378985,33,Manchester United,70100,Joshua Zirkzee,,11,F,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,50,Manchester City,162489,James Trafford,90,1,G,6.2,False,True,,,,0,37,,26,2,,,3,3,,,1,,0,0
1378986,50,Manchester City,284230,Rico Lewis,90,82,D,6.3,False,True,1,,,0,50,1,43,2,1,1,8,2,,,,1,0,0
1378986,50,Manchester City,626,John Stones,90,5,D,6.5,False,True,,,,0,83,,76,,,1,5,4,,,,,0,0
1378986,50,Manchester City,567,Rúben Dias,90,3,D,6.2,True,True,,,,0,64,,59,2,,1,7,4,1,,,,0,0
1378986,50,Manchester City,21138,Rayan Aït-Nouri,23,21,D,6.7,False,True,,,,0,7,,7,,,,2,,,,,,0,0
1378986,50,Manchester City,161933,Nico González,75,14,M,7.0,False,True,,,,0,55,,51,3,,,12,8,1,1,1,1,1,0
1378986,50,Manchester City,278133,Oscar Bobb,75,52,M,7.3,False,True,,,,0,28,2,26,3,,,14,8,4,1,4,1,0,0
1378986,50,Manchester City,156477,Rayan Cherki,54,10,M,7.3,False,True,,,,0,42,1,34,4,,1,11,5,3,1,,1,0,0
1378986,50,Manchester City,36902,Tijjani Reijnders,90,4,M,6.6,False,True,,,,0,40,,35,1,,,2,2,,,1,,0,0
1378986,50,Manchester City,81573,Omar Marmoush,54,7,M,6.7,False,True,3,2,,0,14,,11,1,1,,6,4,1,1,1,,0,0
1378986,50,Manchester City,1100,Erling Haaland,90,9,F,6.5,False,True,1,,,0,14,1,10,,,,4,2,1,1,,1,0,0
1378986,50,Manchester City,18861,Nathan Aké,68,6,D,6.2,False,False,,,,0,32,,27,1,,1,5,3,1,,2,,0,0
1378986,50,Manchester City,636,Bernardo Silva,37,20,M,6.2,False,False,,,,0,19,,17,,,1,7,,,,,,0,0
1378986,50,Manchester City,1422,Jérémy Doku,37,11,F,6.7,False,False,,,,0,12,1,11,,,,6,1,2,1,,1,0,0
1378986,50,Manchester City,44,Rodri,16,16,M,6.9,False,False,1,1,,0,17,1,15,1,,,5,4,1,1,1,1,0,0
1378986,50,Manchester City,631,Phil Foden,16,47,M,6.7,False,False,1,1,,0,11,1,8,,,,1,1,,,1,,0,0
1378986,50,Manchester City,617,Ederson,,31,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,50,Manchester City,360114,Abdukodir Khusanov,,45,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,50,Manchester City,41621,Matheus Nunes,,27,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,50,Manchester City,307123,Nico O'Reilly,,33,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,47,Tottenham,31354,Guglielmo Vicario,90,1,G,7.5,False,True,,,,0,47,,31,,,,,,,,,,0,0
1378986,47,Tottenham,47519,Pedro Porro,90,23,D,7.0,False,True,1,,,0,39,2,26,1,,,7,2,2,1,,2,1,0
1378986,47,Tottenham,30776,Cristian Romero,90,17,D,7.2,True,True,,,,0,40,,33,3,1,3,5,4,,,1,1,1,0
1378986,47,Tottenham,152849,Micky van de Ven,90,37,D,7.2,False,True,,,,0,42,,39,1,1,,5,2,,,,2,0,0
1378986,47,Tottenham,19235,Djed Spence,90,24,D,6.9,False,True,,,,0,35,,24,2,,,10,4,3,,1,,0,0
1378986,47,Tottenham,237129,Pape Matar Sarr,90,29,M,6.2,False,True,1,1,,0,17,,14,2,,1,13,3,2,,,3,0,0
1378986,47,Tottenham,41104,João Palhinha,89,6,M,8.5,False,True,1,1,1,0,27,,23,4,1,,12,8,2,1,1,1,0,0
1378986,47,Tottenham,863,Rodrigo Bentancur,90,30,M,6.9,False,True,,,,0,35,1,27,2,,1,5,3,2,1,,,0,0
1378986,47,Tottenham,15911,Mohammed Kudus,86,20,F,7.0,False,True,,,,0,18,1,15,3,,,12,7,6,3,1,1,0,0
1378986,47,Tottenham,2413,Richarlison,78,9,F,7.2,False,True,2,,,1,9,1,7,2,,1,15,6,2,,2,1,1,0
1378986,47,Tottenham,129711,Brennan Johnson,78,22,F,7.6,False,True,2,1,1,0,14,1,13,4,,,7,5,1,,1,,1,0
1378986,47,Tottenham,18883,Dominic Solanke,13,19,F,6.5,False,False,1,1,,0,1,,1,,,1,2,,,,,,0,0
1378986,47,Tottenham,336564,Wilson Odobert,13,28,F,6.3,False,False,2,1,,0,3,,2,,,,2,1,2,1,,,0,0
1378986,47,Tottenham,347316,Lucas Bergvall,9,15,M,6.6,False,False,,,,0,2,1,2,,,,2,1,1,1,,1,0,0
1378986,47,Tottenham,25287,Kevin Danso,1,4,D,,False,False,,,,0,2,,2,,,,1,1,,,,,0,0
1378986,47,Tottenham,265826,Antonín Kinský,,31,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,47,Tottenham,328089,Archie Gray,,14,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,47,Tottenham,387521,Luka Vušković,,16,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,47,Tottenham,164,Ben Davies,,33,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378986,47,Tottenham,270510,Mathys Tel,,11,F,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,34,Newcastle,18911,Nick Pope,90,1,G,6.2,False,True,,,,0,19,,7,,,,,,,,,,0,0
1378987,34,Newcastle,169,Kieran Trippier,76,2,D,6.2,False,True,,,,0,33,1,23,,,,10,3,,,2,4,0,0
1378987,34,Newcastle,2806,Fabian Schär,81,5,D,6.3,False,True,,,,0,24,,16,3,1,,8,6,,,1,,0,0
1378987,34,Newcastle,18961,Dan Burn,90,33,D,5.9,False,True,1,,,0,23,1,13,1,,2,13,7,,,1,2,1,0
1378987,34,Newcastle,158694,Valentino Livramento,90,21,D,6.9,False,True,,,,1,22,1,17,,,2,9,6,5,3,3,,0,0
1378987,34,Newcastle,10135,Bruno Guimarães,90,39,M,7.2,True,True,1,1,1,0,28,,20,3,,,20,7,6,1,3,4,1,0
1378987,34,Newcastle,31146,Sandro Tonali,66,8,M,6.5,False,True,1,,,0,17,,14,,,1,3,1,,,1,1,0,0
1378987,34,Newcastle,723,Joelinton,76,7,M,6.9,False,True,,,,0,11,,9,2,,1,9,6,,,1,1,0,0
1378987,34,Newcastle,153430,Anthony Elanga,90,20,F,6.3,False,True,,,,0,16,1,9,,,,6,,1,,,,0,0
1378987,34,Newcastle,138787,Anthony Gordon,48,10,F,6.3,False,True,3,1,,0,12,1,10,,,,11,9,3,3,3,2,0,1
1378987,34,Newcastle,18778,Harvey Barnes,76,11,F,7.3,False,True,,,,0,13,1,11,,,,2,1,1,,,,0,0
1378987,34,Newcastle,328105,Lewis Miley,24,67,M,6.5,False,False,,,,0,7,,4,1,,,2,1,,,,,0,0
1378987,34,Newcastle,284492,Lewis Hall,14,3,D,6.5,False,False,,,,0,5,,3,1,,2,1,1,,,,,0,0
1378987,34,Newcastle,19192,Jacob Ramsey,14,41,M,6.7,False,False,,,,0,9,1,8,1,,,2,1,,,,,0,0
1378987,34,Newcastle,315237,William Osula,14,18,F,7.5,False,False,1,1,1,0,3,,2,,,,5,1,1,1,,3,0,0
1378987,34,Newcastle,163189,Malick Thiaw,9,12,D,6.2,False,False,,,,0,6,,4,,,,1,1,,,,,0,0
1378987,34,Newcastle,20355,Aaron Ramsdale,,32,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,34,Newcastle,38734,Sven Botman,,4,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,34,Newcastle,1463,Joe Willock,,28,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,34,Newcastle,19163,Jacob Murphy,,23,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,40,Liverpool,280,Alisson,90,1,G,6.6,False,True,,,,0,34,,23,,,,1,1,,,1,,0,0
1378987,40,Liverpool,1096,Dominik Szoboszlai,90,8,D,6.5,False,True,,,,0,45,,40,1,,,4,1,,,,2,0,0
1378987,40,Liverpool,1145,Ibrahima Konaté,90,5,D,6.3,False,True,,,,0,54,,51,1,,,6,4,,,1,1,1,0
1378987,40,Liverpool,290,Virgil van Dijk,90,4,D,6.9,True,True,,,,0,62,,54,,1,,11,6,,,1,,0,0
1378987,40,Liverpool,206254,Miloš Kerkez,90,6,D,6.5,False,True,,,,0,40,,31,2,1,,12,9,,,1,,0,0
1378987,40,Liverpool,542,Ryan Gravenberch,90,38,M,7.2,False,True,1,1,1,0,48,,43,1,,,10,3,,,1,2,1,0
1378987,40,Liverpool,293,Curtis Jones,89,17,M,7.0,False,True,,,,0,56,,50,4,,,7,7,2,2,1,,0,0
1378987,40,Liverpool,306,Mohamed Salah,89,11,M,6.2,False,True,,,,1,25,2,17,,,,2,1,,,1,1,0,0
1378987,40,Liverpool,203224,Florian Wirtz,80,7,M,6.3,False,True,1,1,,0,26,,25,1,,,10,3,,,2,2,0,0
1378987,40,Liverpool,247,Cody Gakpo,89,18,M,7.5,False,True,,,,2,17,2,11,3,,,15,9,1,1,4,3,0,0
1378987,40,Liverpool,174565,Hugo Ekitiké,80,22,F,7.3,False,True,1,1,1,0,16,2,7,,,,10,3,2,1,1,2,0,0
1378987,40,Liverpool,180317,Conor Bradley,10,12,D,6.2,False,False,,,,0,12,,11,,1,,7,2,1,,1,1,1,0
1378987,40,Liverpool,30410,Federico Chiesa,10,14,F,6.5,False,False,,,,0,2,,2,,,,5,1,,,1,1,0,0
1378987,40,Liverpool,8500,Wataru Endo,1,3,M,,False,False,,,,0,,,,,,,,,,,,,0,0
1378987,40,Liverpool,19035,Harvey Elliott,8,19,M,6.5,False,False,,,,0,8,,4,,,,1,,1,,,,0,0
1378987,40,Liverpool,452685,Rio Ngumoha,8,73,F,7.7,False,False,1,1,1,0,1,,1,,,,1,1,1,1,,,0,0
1378987,40,Liverpool,24760,Giorgi Mamardashvili,,25,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,40,Liverpool,284,Joe Gomez,,2,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,40,Liverpool,409047,Giovanni Leoni,,15,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378987,40,Liverpool,289,Andrew Robertson,,26,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,15870,Mads Hermansen,90,1,G,6.0,False,True,,,,0,33,,21,,,,,,,,,,0,0
1378988,48,West Ham,138,Jean-Clair Todibo,45,25,D,5.6,False,True,,,,0,19,,18,,,1,2,,,,,,0,0
1378988,48,West Ham,18744,Max Kilman,90,3,D,5.3,False,True,1,,,0,28,,28,,,1,5,1,,,,2,0,0
1378988,48,West Ham,21694,Nayef Aguerd,90,5,D,6.0,False,True,2,,,0,46,,43,1,1,1,7,5,,,1,,0,0
1378988,48,West Ham,18846,Aaron Wan-Bissaka,90,29,M,6.6,False,True,,,,0,26,1,24,,,,3,3,,,1,,0,0
1378988,48,West Ham,2938,James Ward-Prowse,90,8,M,7.3,False,True,,,,0,43,4,40,2,,3,5,4,,,1,1,0,0
1378988,48,West Ham,1243,Tomáš Souček,70,28,M,6.2,False,True,1,1,,0,25,,19,1,,,10,4,2,,1,1,0,0
1378988,48,West Ham,409303,El Hadji Malick Diouf,90,12,M,6.3,False,True,,,,1,31,1,25,1,,,6,1,2,,,1,0,0
1378988,48,West Ham,1646,Lucas Paquetá,90,10,F,8.2,False,True,2,2,1,0,54,1,49,5,,,12,6,3,,1,1,0,0
1378988,48,West Ham,19428,Jarrod Bowen,90,20,F,6.9,True,True,1,1,,0,26,1,24,,,,9,4,3,2,2,,0,0
1378988,48,West Ham,25391,Niclas Füllkrug,45,11,F,6.2,False,True,,,,0,10,1,6,,,,9,3,,,,,0,0
1378988,48,West Ham,284446,Freddie Potts,45,32,M,6.5,False,False,,,,0,30,,23,1,,,5,2,1,,,,0,0
1378988,48,West Ham,2939,Callum Wilson,45,9,F,6.7,False,False,1,,,0,7,1,6,,,1,8,4,3,2,1,1,0,0
1378988,48,West Ham,171,Kyle Walker-Peters,21,2,D,6.9,False,False,1,,,0,14,,13,,,,3,2,1,1,1,,0,0
1378988,48,West Ham,253,Alphonse Aréola,,23,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,1445,Konstantinos Mavropanos,,15,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,2476,Guido Rodríguez,,24,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,327730,Oliver Scarles,,30,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,68466,Andy Irving,,39,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,48,West Ham,344707,Callum Marshall,,50,F,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,49,Chelsea,18959,Robert Sánchez,90,1,G,6.7,False,True,,,,0,35,,23,,,,,,,,,,0,0
1378988,49,Chelsea,161907,Malo Gusto,69,27,D,6.5,False,True,,,,0,28,,25,2,,1,6,4,,,1,,0,0
1378988,49,Chelsea,19720,Trevoh Chalobah,69,23,D,7.7,False,True,1,1,1,0,48,,42,2,,,6,5,1,1,,,0,0
1378988,49,Chelsea,19145,Tosin Adarabioyo,90,4,D,7.5,False,True,,,,0,96,,90,3,,,7,5,,,,,0,0
1378988,49,Chelsea,47380,Marc Cucurella,69,3,D,7.0,False,True,,,,1,68,1,61,1,1,1,3,2,,,,,0,0
1378988,49,Chelsea,116117,Moisés Caicedo,90,25,M,8.5,False,True,1,1,1,0,77,,71,3,1,,7,4,,,1,2,0,0
1378988,49,Chelsea,5996,Enzo Fernández,90,8,M,6.7,True,True,3,1,1,0,64,,55,2,,,7,2,1,,,2,0,0
1378988,49,Chelsea,425733,Estêvão Willian,77,41,M,7.3,False,True,1,1,,1,33,1,27,3,,,9,5,3,2,,1,0,0
1378988,49,Chelsea,10329,João Pedro,90,20,M,9.6,False,True,3,1,1,2,26,2,22,1,1,,15,9,2,1,1,2,0,0
1378988,49,Chelsea,1864,Pedro Neto,90,7,M,7.5,False,True,1,1,1,0,29,2,20,1,,,6,2,1,,1,,0,0
1378988,49,Chelsea,161948,Liam Delap,62,9,F,6.9,False,True,1,1,,0,8,,6,,,,5,3,,,1,,0,0
1378988,49,Chelsea,305834,Andrey Santos,29,17,M,6.7,False,False,,,,0,10,1,10,,,1,,,,,,,0,0
1378988,49,Chelsea,22094,Wesley Fofana,22,29,D,6.5,False,False,,,,0,11,,11,1,,1,6,2,,,1,1,0,0
1378988,49,Chelsea,341642,Jorrel Hato,22,21,D,6.3,False,False,,,,0,13,,13,,,,4,,,,,1,1,0
1378988,49,Chelsea,19545,Reece James,22,24,D,7.0,False,False,,,,0,27,1,25,,,,3,2,,,1,1,0,0
1378988,49,Chelsea,286894,Jamie Gittens,14,11,F,6.3,False,False,,,,0,4,,4,,,,,,,,,,0,0
1378988,49,Chelsea,286616,Filip Jørgensen,,12,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,49,Chelsea,64167,Gabriel Słonina,,44,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,49,Chelsea,366735,Josh Acheampong,,34,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378988,49,Chelsea,308678,Dário Essugo,,14,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378989,66,Aston Villa,36878,Marco Bizot,90,40,G,5.6,False,True,,,,0,18,,18,,,,1,,,,,1,1,0
1378989,66,Aston Villa,19298,Matty Cash,74,2,D,6.0,False,True,1,,,0,53,1,47,,,2,5,1,1,1,,1,1,0
1378989,66,Aston Villa,19354,Ezri Konsa,90,4,D,6.3,False,True,,,,0,85,1,83,,,,4,3,,,1,1,0,0
1378989,66,Aston Villa,19179,Tyrone Mings,90,5,D,6.2,False,True,,,,0,69,,64,1,,1,6,2,1,1,,1,0,0
1378989,66,Aston Villa,138816,Ian Maatsen,84,22,D,6.2,False,True,,,,0,64,2,58,,,1,4,2,,,,,0,0
1378989,66,Aston Villa,19191,John McGinn,74,7,M,6.7,True,True,,,,0,46,1,38,2,,,11,5,3,2,1,2,0,0
1378989,66,Aston Villa,2926,Youri Tielemans,90,8,M,7.5,False,True,3,1,,0,81,1,73,1,1,,6,4,1,1,2,,0,0
1378989,66,Aston Villa,249,Donyell Malen,83,17,M,6.0,False,True,2,,,0,15,,10,,,,6,2,3,1,1,,0,0
1378989,66,Aston Villa,19170,Morgan Rogers,90,27,M,6.6,False,True,1,1,,0,24,,16,1,,1,10,4,2,1,2,,0,0
1378989,66,Aston Villa,137303,Evann Guessand,45,29,M,6.3,False,True,1,1,,0,10,,10,1,,,8,2,2,,1,,0,0
1378989,66,Aston Villa,19366,Ollie Watkins,90,11,F,6.6,False,True,3,1,,0,11,1,10,1,,,7,3,,,2,,0,0
1378989,66,Aston Villa,19071,Emiliano Buendía,45,10,M,7.0,False,False,1,,,0,26,3,23,3,,1,11,6,1,,2,1,0,0
1378989,66,Aston Villa,46815,Pau Torres,16,14,D,6.5,False,False,,,,0,13,,11,1,,,3,2,,,,,0,0
1378989,66,Aston Villa,453101,Bradley Burrowes,16,83,M,6.5,False,False,,,,0,5,,3,,,,3,1,1,,1,,0,0
1378989,66,Aston Villa,2724,Lucas Digne,15,12,D,6.7,False,False,,,,0,4,,4,,,,,,,,,,0,0
1378989,66,Aston Villa,284457,Lamare Bogarde,14,26,D,6.6,False,False,,,,0,7,,7,,,,,,,,,,0,0
1378989,66,Aston Villa,398004,Sam Proctor,,52,G,,False,False,,,,,,,,,,,,,,,,,0,0
1378989,66,Aston Villa,360269,Triston Rowe,,45,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378989,66,Aston Villa,308843,Travis Patterson,,55,D,,False,False,,,,,,,,,,,,,,,,,0,0
1378989,66,Aston Villa,360268,Jamaldeen Jimoh,,20,M,,False,False,,,,,,,,,,,,,,,,,0,0
1378989,52,Crystal Palace,19088,Dean Henderson,90,1,G,8.3,False,True,,,,0,27,,16,,,,,,,,,,0,0
1378989,52,Crystal Palace,126949,Chris Richards,90,26,D,7.6,False,True,,,,0,33,,28,4,1,,7,6,,,,1,0,0
1378989,52,Crystal Palace,20995,Maxence Lacroix,90,5,D,7.2,False,True,,,,1,40,1,38,,,3,4,2,,,,1,0,0
1378989,52,Crystal Palace,67971,Marc Guéhi,90,6,D,8.6,True,True,1,1,1,0,56,,50,3,,1,6,5,,,1,,0,0
1378989,52,Crystal Palace,13736,Daniel Muñoz,90,2,M,7.5,False,True,,,,0,34,1,28,6,,1,12,7,,,,2,0,0
1378989,52,Crystal Palace,288102,Adam Wharton,56,20,M,6.7,False,True,,,,0,33,,29,,,,3,1,1,1,,,0,0
1378989,52,Crystal Palace,18806,Will Hughes,71,19,M,6.6,False,True,,,,0,27,,25,,,1,4,1,,,1,2,1,0
1378989,52,Crystal Palace,182201,Tyrick Mitchell,90,3,M,6.9,False,True,,,,0,35,1,29,6,,1,9,6,1,,,,0,0
1378989,52,Crystal Palace,2218,Ismaïla Sarr,90,7,F,7.3,False,True,2,1,1,0,22,,17,1,,1,9,4,2,1,,1,1,0
1378989,52,Crystal Palace,2601,Daichi Kamada,86,18,F,7.9,False,True,,,,0,36,,32,3,,1,11,7,1,1,3,2,0,0
1378989,52,Crystal Palace,25927,Jean-Philippe Mateta,85,14,F,6.9,False,True,1,1,1,0,12,,7,,,,6,2,1,1,1,,1,0
1378989,52,Crystal Palace,2490,Jefferson Lerma,34,8,M,6.6,False,False,1,1,,0,11,1,10,1,,,4,2,,,,1,0,0
